timestamp,ambient_temp,indoor_temp,setpoint_temp,suction_pressure,discharge_pressure,compressor_speed,fan_speed,power_consumption,superheat,subcooling,cop,evap_temp,cond_temp,fault_mode,compressor_on
2026-05-30T21:04:56.607888,29.81,23.29,24.0,8.81,30.03,3265.2,1091.0,5.371,5.26,5.11,3.449,11.75,44.83,none,True
2026-05-30T21:04:56.607888,30.12,23.27,24.0,9.13,29.77,3293.5,1104.7,5.339,6.4,4.24,3.669,12.46,45.24,none,True
2026-05-30T21:04:56.607888,29.53,22.96,24.0,8.91,29.88,3277.6,1115.4,5.321,6.19,4.39,3.465,12.18,45.42,none,True
2026-05-30T21:04:56.607888,29.67,23.25,24.0,8.95,30.01,3243.8,1095.7,5.31,5.46,5.0,3.474,11.98,44.65,none,True
2026-05-30T21:04:56.608395,29.18,23.34,24.0,8.95,29.91,3306.3,1097.9,5.231,5.54,4.99,3.424,12.78,45.17,none,True
2026-05-30T21:04:56.608395,29.53,22.88,24.0,8.96,29.95,3275.1,1108.5,5.368,5.65,5.48,3.58,12.03,45.98,none,True
2026-05-30T21:04:56.608395,29.71,22.77,24.0,9.03,29.98,3267.6,1100.9,5.269,6.37,5.76,3.56,11.91,44.95,none,True
2026-05-30T21:04:56.609404,29.63,23.03,24.0,9.03,30.14,3289.9,1099.5,5.13,6.16,4.7,3.495,12.53,45.38,none,True
2026-05-30T21:04:56.609404,29.51,22.85,24.0,9.1,30.13,3243.8,1097.7,5.319,5.89,4.4,3.415,11.84,44.56,none,True
2026-05-30T21:04:56.609404,29.44,23.52,24.0,9.01,30.32,3262.4,1100.8,5.187,6.28,5.43,3.562,11.45,44.57,none,True
2026-05-30T21:04:56.609404,29.49,23.24,24.0,9.07,30.17,3247.7,1100.1,5.327,5.95,4.62,3.539,12.43,44.57,none,True
2026-05-30T21:04:56.610404,29.57,23.05,24.0,8.97,30.1,3274.4,1109.4,5.38,5.32,4.83,3.515,11.86,44.92,none,True
2026-05-30T21:04:56.610404,29.78,23.24,24.0,8.95,30.06,3253.5,1100.3,5.091,6.57,5.09,3.39,12.0,45.73,none,True
2026-05-30T21:04:56.610404,29.29,23.11,24.0,8.99,30.26,3237.7,1104.4,5.252,6.39,4.9,3.561,12.45,44.02,none,True
2026-05-30T21:04:56.610404,29.27,23.56,24.0,8.97,30.15,3163.4,1075.3,5.155,5.8,5.42,3.525,11.58,44.93,none,True
2026-05-30T21:04:56.610404,29.42,23.36,24.0,9.06,29.87,3195.8,1085.5,5.209,6.23,4.97,3.325,12.19,45.27,none,True
2026-05-30T21:04:56.610404,29.65,23.14,24.0,9.03,30.12,3204.9,1115.8,5.183,5.32,4.2,3.551,11.84,45.24,none,True
2026-05-30T21:04:56.611404,29.3,23.62,24.0,9.02,29.96,3239.5,1098.4,5.134,5.67,5.22,3.538,12.66,45.19,none,True
2026-05-30T21:04:56.611404,28.57,23.06,24.0,8.96,29.81,3238.4,1094.2,5.046,5.96,5.32,3.551,11.74,44.05,none,True
2026-05-30T21:04:56.611404,28.94,23.5,24.0,9.04,29.92,3213.1,1108.1,5.169,6.46,5.13,3.366,12.0,44.84,none,True
2026-05-30T21:04:56.611404,29.63,23.69,24.0,9.02,29.94,3187.4,1093.7,4.915,6.47,4.88,3.443,11.92,46.16,none,True
2026-05-30T21:04:56.611404,29.27,23.7,24.0,8.91,29.66,3186.8,1099.3,5.228,6.2,4.81,3.538,11.47,45.2,none,True
2026-05-30T21:04:56.611404,29.38,23.36,24.0,8.82,29.83,3175.3,1090.3,5.148,5.71,4.83,3.468,11.73,45.0,none,True
2026-05-30T21:04:56.611404,29.22,23.34,24.0,9.1,30.27,3210.8,1105.8,5.032,5.53,5.71,3.541,11.77,44.09,none,True
2026-05-30T21:04:56.611404,28.77,23.41,24.0,9.08,29.79,3191.5,1102.2,5.081,5.43,4.57,3.488,11.77,45.51,none,True
2026-05-30T21:04:56.611404,29.2,23.42,24.0,9.14,30.02,3162.7,1087.9,4.887,6.19,5.5,3.623,11.47,45.01,none,True
2026-05-30T21:04:56.612911,28.86,23.45,24.0,8.95,29.85,3138.5,1114.3,4.972,6.31,4.69,3.568,11.5,45.27,none,True
2026-05-30T21:04:56.612911,28.86,23.31,24.0,9.06,30.06,3138.3,1090.1,4.923,6.72,4.84,3.605,12.05,46.13,none,True
2026-05-30T21:04:56.612911,28.93,23.59,24.0,8.98,30.04,3147.8,1117.9,4.972,6.3,4.87,3.459,12.19,45.83,none,True
2026-05-30T21:04:56.612911,28.68,23.2,24.0,9.04,29.93,3149.1,1096.4,4.741,6.12,5.07,3.517,11.73,45.42,none,True
2026-05-30T21:04:56.612911,29.41,23.79,24.0,8.91,30.02,3163.7,1097.1,4.957,5.41,4.63,3.561,12.33,44.77,none,True
2026-05-30T21:04:56.614212,29.16,23.71,24.0,8.98,29.82,3109.2,1108.1,4.769,5.62,5.34,3.479,12.18,44.51,none,True
2026-05-30T21:04:56.615219,28.81,23.21,24.0,8.97,30.09,3108.2,1098.7,4.913,6.11,5.18,3.539,11.93,44.98,none,True
2026-05-30T21:04:56.615219,29.19,23.73,24.0,8.99,29.52,3128.2,1092.1,4.663,5.41,4.92,3.501,12.63,45.13,none,True
2026-05-30T21:04:56.615725,28.77,24.01,24.0,8.94,30.07,3094.9,1105.2,4.9,6.47,5.21,3.575,12.15,44.59,none,True
2026-05-30T21:04:56.615725,28.36,24.15,24.0,8.95,29.66,3113.3,1113.3,4.866,5.72,4.37,3.604,11.96,46.15,none,True
2026-05-30T21:04:56.615725,28.66,23.56,24.0,9.08,29.9,3122.1,1101.7,4.885,6.76,4.65,3.638,11.8,45.06,none,True
2026-05-30T21:04:56.615725,28.26,23.7,24.0,9.06,30.21,3086.8,1105.7,4.773,6.32,4.69,3.611,12.72,45.05,none,True
2026-05-30T21:04:56.615725,28.98,23.68,24.0,8.89,29.73,3091.7,1123.1,4.678,6.14,5.24,3.506,12.08,44.98,none,True
2026-05-30T21:04:56.615725,29.09,23.87,24.0,9.1,29.77,3094.8,1110.2,4.687,5.98,5.11,3.7,11.92,45.06,none,True
2026-05-30T21:04:56.615725,28.57,23.72,24.0,9.08,30.08,3089.5,1113.1,4.666,5.33,4.6,3.709,11.67,44.83,none,True
2026-05-30T21:04:56.616736,28.65,23.64,24.0,9.19,29.85,3045.6,1110.7,4.649,5.9,5.45,3.586,11.89,44.44,none,True
2026-05-30T21:04:56.616736,28.83,24.05,24.0,8.88,29.82,3062.2,1105.0,4.775,5.83,5.3,3.649,11.97,44.4,none,True
2026-05-30T21:04:56.616736,29.04,23.95,24.0,9.13,29.99,3035.4,1111.5,4.806,5.73,4.83,3.531,11.41,44.81,none,True
2026-05-30T21:04:56.616736,29.0,23.89,24.0,8.92,29.84,3027.1,1114.4,4.562,5.83,5.18,3.498,11.98,44.82,none,True
2026-05-30T21:04:56.616736,28.28,23.83,24.0,9.03,29.94,3011.7,1103.7,4.646,6.42,4.65,3.487,12.15,45.26,none,True
2026-05-30T21:04:56.616736,28.61,23.82,24.0,8.98,29.42,3052.4,1123.5,4.521,5.54,4.88,3.465,11.6,45.42,none,True
2026-05-30T21:04:56.617736,28.65,23.98,24.0,8.84,30.17,3014.8,1111.6,4.575,5.48,5.28,3.56,12.32,44.56,none,True
2026-05-30T21:04:56.617736,28.61,23.78,24.0,8.96,30.01,3019.9,1122.4,4.551,6.24,4.88,3.578,12.72,44.96,none,True
2026-05-30T21:04:56.617736,28.6,24.03,24.0,9.0,29.53,3020.0,1131.7,4.623,5.82,5.22,3.598,12.52,45.3,none,True
2026-05-30T21:04:56.617736,28.79,23.85,24.0,8.81,29.91,3001.0,1121.4,4.397,6.2,4.75,3.434,12.56,45.1,none,True
2026-05-30T21:04:56.617736,28.36,24.04,24.0,8.88,29.79,3025.1,1117.4,4.425,6.4,4.48,3.667,12.06,46.13,none,True
2026-05-30T21:04:56.617736,28.65,24.05,24.0,8.95,29.69,2995.0,1123.1,4.444,6.27,5.29,3.586,11.73,45.57,none,True
2026-05-30T21:04:56.617736,28.61,23.99,24.0,8.93,29.55,3004.7,1119.3,4.65,6.59,4.33,3.685,11.75,45.19,none,True
2026-05-30T21:04:56.617736,28.85,23.69,24.0,9.01,29.71,2975.0,1133.4,4.399,5.26,5.06,3.717,11.87,44.81,none,True
2026-05-30T21:04:56.618794,28.58,24.06,24.0,8.87,29.6,2981.3,1130.2,4.246,6.86,5.06,3.516,12.43,44.77,none,True
2026-05-30T21:04:56.618794,28.17,23.89,24.0,9.06,29.75,2965.0,1136.3,4.308,6.35,4.43,3.527,11.95,44.26,none,True
2026-05-30T21:04:56.618794,28.61,24.07,24.0,8.97,29.75,2998.0,1128.8,4.427,6.33,4.92,3.587,11.33,44.71,none,True
2026-05-30T21:04:56.618794,28.12,24.25,24.0,9.0,29.69,2983.6,1108.0,4.345,5.52,5.13,3.635,11.84,45.08,none,True
2026-05-30T21:04:56.618794,28.82,23.96,24.0,8.87,29.42,2958.8,1122.8,4.42,6.13,4.93,3.669,11.71,45.47,none,True
2026-05-30T21:04:56.618794,28.43,24.13,24.0,8.85,29.43,2958.1,1132.2,4.355,6.04,4.53,3.55,12.37,44.76,none,True
2026-05-30T21:04:56.618794,28.59,24.74,24.0,8.9,29.43,2930.7,1126.9,4.361,5.05,5.19,3.804,12.05,45.31,none,True
2026-05-30T21:04:56.618794,27.96,24.27,24.0,8.91,29.32,2914.1,1134.4,4.329,6.98,5.02,3.593,11.97,44.37,none,True
2026-05-30T21:04:56.618794,28.2,24.16,24.0,8.87,29.59,2922.0,1133.1,4.521,6.5,4.71,3.728,11.72,45.04,none,True
2026-05-30T21:04:56.618794,28.51,24.58,24.0,8.97,29.6,2900.9,1133.4,4.247,5.89,4.61,3.713,11.88,44.23,none,True
2026-05-30T21:04:56.620030,28.69,24.51,24.0,8.9,29.8,2907.8,1137.0,4.057,6.14,5.21,3.592,11.97,44.74,none,True
2026-05-30T21:04:56.620030,27.8,24.28,24.0,8.94,29.72,2872.0,1134.5,4.242,7.02,5.59,3.541,12.58,45.3,none,True
2026-05-30T21:04:56.620030,28.52,24.47,24.0,9.02,29.75,2907.6,1137.7,4.195,5.24,5.09,3.647,12.05,45.73,none,True
2026-05-30T21:04:56.620030,28.47,24.49,24.0,8.87,29.27,2870.5,1126.4,4.2,5.27,5.45,3.551,11.54,44.78,none,True
2026-05-30T21:04:56.620537,28.25,24.35,24.0,8.87,29.58,2888.2,1137.9,4.116,5.65,5.29,3.732,12.18,44.81,none,True
2026-05-30T21:04:56.620537,28.36,24.32,24.0,8.79,29.14,2858.6,1135.2,4.212,6.01,5.22,3.679,11.76,45.45,none,True
2026-05-30T21:04:56.620537,28.78,24.3,24.0,8.9,29.2,2876.6,1146.2,4.188,5.38,5.21,3.672,11.83,44.39,none,True
2026-05-30T21:04:56.620537,27.94,24.4,24.0,8.75,29.25,2900.6,1151.4,4.072,5.62,5.07,3.646,11.41,45.5,none,True
2026-05-30T21:04:56.620537,28.47,24.26,24.0,8.83,29.13,2866.7,1157.3,4.17,6.26,4.66,3.643,12.51,45.31,none,True
2026-05-30T21:04:56.620537,28.39,24.44,24.0,8.73,29.32,2854.0,1149.3,4.21,6.04,5.09,3.472,12.18,45.15,none,True
2026-05-30T21:04:56.620537,28.39,24.59,24.0,8.78,29.19,2840.4,1148.3,4.242,4.97,4.79,3.637,11.91,44.55,none,True
2026-05-30T21:04:56.621545,28.09,24.53,24.0,8.86,29.22,2840.9,1156.8,3.992,5.63,5.21,3.575,12.27,44.31,none,True
2026-05-30T21:04:56.621545,28.08,24.62,24.0,8.79,29.35,2838.0,1154.1,4.028,5.92,4.52,3.499,12.13,44.38,none,True
2026-05-30T21:04:56.621545,28.6,24.81,24.0,8.75,29.21,2837.0,1164.1,3.962,6.52,4.69,3.855,12.67,44.69,none,True
2026-05-30T21:04:56.621545,28.04,24.52,24.0,8.8,28.76,2837.9,1154.0,3.932,5.63,4.43,3.803,11.67,44.34,none,True
2026-05-30T21:04:56.622832,27.83,24.66,24.0,8.61,29.4,2796.0,1169.2,3.947,5.64,4.77,3.531,11.53,45.4,none,True
2026-05-30T21:04:56.622832,28.38,24.34,24.0,8.86,28.96,2799.6,1166.7,3.954,6.23,5.41,3.474,12.32,45.24,none,True
2026-05-30T21:04:56.622832,28.58,24.42,24.0,8.76,29.02,2813.0,1162.7,3.932,6.13,4.49,3.633,11.63,44.17,none,True
2026-05-30T21:04:56.622832,28.33,24.89,24.0,8.76,29.33,2783.0,1141.9,3.882,6.44,4.92,3.794,12.05,44.59,none,True
2026-05-30T21:04:56.622832,28.02,24.5,24.0,8.89,28.81,2813.1,1155.1,3.793,5.71,4.97,3.576,12.44,44.58,none,True
2026-05-30T21:04:56.622832,28.07,24.77,24.0,8.82,29.04,2806.0,1160.3,3.82,6.07,5.26,3.637,12.18,45.11,none,True
2026-05-30T21:04:56.622832,28.02,24.78,24.0,8.62,28.89,2781.5,1161.5,3.859,6.21,4.48,3.452,12.22,44.6,none,True
2026-05-30T21:04:56.623862,27.89,24.69,24.0,8.78,28.76,2780.0,1156.3,4.014,6.17,5.1,3.584,12.07,45.02,none,True
2026-05-30T21:04:56.623862,28.04,24.63,24.0,8.75,28.79,2763.8,1166.8,3.767,4.89,5.27,3.57,12.45,44.18,none,True
2026-05-30T21:04:56.623862,28.14,24.76,24.0,8.75,28.9,2771.0,1165.0,3.737,5.82,4.77,3.718,12.24,44.18,none,True
2026-05-30T21:04:56.623862,28.43,24.83,24.0,8.61,29.0,2742.8,1168.7,3.818,6.24,5.01,3.551,12.29,45.48,none,True
2026-05-30T21:04:56.623862,28.06,24.62,24.0,8.8,28.77,2771.7,1180.2,3.857,4.73,4.48,3.71,11.81,44.24,none,True
2026-05-30T21:04:56.623862,28.15,25.04,24.0,8.67,28.44,2745.2,1173.4,3.763,6.18,4.7,3.582,11.92,45.16,none,True
2026-05-30T21:04:56.623862,27.99,24.84,24.0,8.46,29.0,2748.2,1177.2,3.722,5.83,4.89,3.518,11.58,45.21,none,True
2026-05-30T21:04:56.623862,27.61,24.89,24.0,8.69,28.92,2789.7,1167.9,3.661,5.42,4.87,3.754,12.22,44.56,none,True
2026-05-30T21:04:56.624859,27.95,24.44,24.0,8.7,28.33,2698.9,1157.2,3.586,5.38,5.0,3.667,12.69,45.27,none,True
2026-05-30T21:04:56.624859,28.63,25.04,24.0,8.72,28.83,2723.7,1178.0,3.488,5.61,4.52,3.849,11.93,45.74,none,True
2026-05-30T21:04:56.624859,28.1,24.85,24.0,8.77,28.44,2752.9,1179.4,3.726,5.75,4.54,3.387,12.06,45.35,none,True
2026-05-30T21:04:56.624859,28.03,24.99,24.0,8.63,28.69,2703.7,1175.2,3.747,6.51,4.69,3.767,12.02,45.06,none,True
2026-05-30T21:04:56.625365,28.04,24.82,24.0,8.51,28.47,2706.5,1170.3,3.419,4.83,5.41,3.588,12.21,45.14,none,True
2026-05-30T21:04:56.625365,28.08,24.85,24.0,8.66,28.82,2708.4,1163.7,3.781,5.96,5.37,3.451,12.14,44.21,none,True
2026-05-30T21:04:56.626372,28.54,25.03,24.0,8.71,28.49,2676.8,1182.1,3.678,5.74,5.09,3.669,12.37,45.32,none,True
2026-05-30T21:04:56.626372,28.16,25.05,24.0,8.59,28.83,2688.7,1184.0,3.563,6.87,5.77,3.51,12.57,45.17,none,True
2026-05-30T21:04:56.626372,27.9,25.11,24.0,8.69,28.3,2710.8,1174.7,3.702,6.29,5.62,3.682,11.65,45.02,none,True
2026-05-30T21:04:56.626372,28.21,24.9,24.0,8.45,28.29,2679.5,1186.0,3.499,6.32,4.92,3.609,12.38,45.2,none,True
2026-05-30T21:04:56.626372,27.87,25.01,24.0,8.61,28.39,2683.3,1182.8,3.5,6.1,4.99,3.721,11.62,44.66,none,True
2026-05-30T21:04:56.626372,26.61,25.19,24.0,8.65,28.04,2703.9,1199.7,3.724,5.43,4.6,3.614,11.64,44.92,none,True
2026-05-30T21:04:56.626372,28.14,25.16,24.0,8.7,27.82,2692.7,1191.6,3.298,6.08,4.28,3.557,11.77,45.34,none,True
2026-05-30T21:04:56.627372,27.97,24.96,24.0,8.5,28.13,2648.6,1180.9,3.837,5.88,5.67,3.632,12.24,44.84,none,True
2026-05-30T21:04:56.627372,27.7,24.96,24.0,8.56,27.96,2663.8,1189.6,3.371,5.84,4.61,3.561,11.61,45.11,none,True
2026-05-30T21:04:56.627372,28.19,25.01,24.0,8.44,27.86,2633.5,1201.7,3.539,5.92,4.86,3.449,11.88,45.17,none,True
2026-05-30T21:04:56.627372,27.88,24.85,24.0,8.51,28.22,2680.2,1207.3,3.639,6.09,4.58,3.425,11.67,44.18,none,True
2026-05-30T21:04:56.627372,27.57,25.38,24.0,8.5,28.14,2647.0,1198.5,3.598,5.72,4.54,3.536,11.93,45.28,none,True
2026-05-30T21:04:56.627372,28.58,25.04,24.0,8.64,27.93,2671.3,1193.0,3.527,6.8,5.53,3.649,11.58,46.2,none,True
2026-05-30T21:04:56.627372,28.25,24.97,24.0,8.54,27.91,2639.1,1178.5,3.481,6.82,4.51,3.527,12.06,44.65,none,True
2026-05-30T21:04:56.628375,28.59,25.03,24.0,8.59,28.28,2692.2,1205.3,3.281,5.56,4.95,3.44,12.16,44.85,none,True
2026-05-30T21:04:56.628375,28.58,24.86,24.0,8.6,27.69,2638.2,1197.9,3.411,6.41,4.54,3.519,11.67,45.16,none,True
2026-05-30T21:04:56.628375,28.01,25.47,24.0,8.3,27.81,2616.7,1199.8,3.346,6.56,4.7,3.587,11.91,45.44,none,True
2026-05-30T21:04:56.628375,28.25,25.05,24.0,8.55,27.9,2647.7,1200.0,3.247,5.65,5.5,3.511,12.3,44.75,none,True
2026-05-30T21:04:56.628375,27.74,25.08,24.0,8.44,27.87,2622.1,1220.6,3.399,6.21,4.87,3.553,11.74,45.12,none,True
2026-05-30T21:04:56.628375,28.16,25.46,24.0,8.42,27.83,2626.2,1205.8,3.32,6.0,5.34,3.645,11.7,44.46,none,True
2026-05-30T21:04:56.628375,27.98,25.16,24.0,8.48,27.82,2575.9,1227.2,3.278,5.6,4.37,3.637,12.15,44.64,none,True
2026-05-30T21:04:56.628375,28.26,25.1,24.0,8.24,27.59,2617.0,1198.4,3.172,6.19,5.5,3.575,11.57,45.02,none,True
2026-05-30T21:04:56.628375,28.1,25.64,24.0,8.4,27.57,2641.1,1209.6,3.094,5.16,5.17,3.458,11.25,44.64,none,True
2026-05-30T21:04:56.629375,28.2,25.34,24.0,8.3,27.73,2581.3,1198.0,3.402,6.59,5.33,3.497,12.04,45.18,none,True
2026-05-30T21:04:56.629375,27.87,25.44,24.0,8.5,27.47,2613.5,1211.9,3.238,6.8,5.09,3.508,12.03,44.82,none,True
2026-05-30T21:04:56.629375,27.85,25.71,24.0,8.51,27.36,2603.6,1219.6,3.156,6.8,4.87,3.427,12.01,44.94,none,True
2026-05-30T21:04:56.629375,28.24,25.5,24.0,8.48,27.67,2583.9,1223.7,3.276,6.15,5.03,3.538,12.34,45.29,none,True
2026-05-30T21:04:56.629375,28.74,25.01,24.0,8.4,27.45,2550.6,1226.5,3.149,5.53,5.09,3.475,12.15,44.72,none,True
2026-05-30T21:04:56.629375,28.66,25.59,24.0,8.4,27.61,2592.4,1223.0,3.381,5.89,5.46,3.544,11.98,45.2,none,True
2026-05-30T21:04:56.629375,28.38,25.57,24.0,8.46,27.73,2563.0,1225.6,3.258,6.22,5.78,3.443,12.32,44.92,none,True
2026-05-30T21:04:56.630373,28.2,25.7,24.0,8.35,27.33,2580.4,1229.2,3.297,5.9,5.19,3.409,12.5,45.5,none,True
2026-05-30T21:04:56.630373,28.24,25.32,24.0,8.46,27.17,2590.4,1219.6,3.3,5.79,5.08,3.442,12.3,45.39,none,True
2026-05-30T21:04:56.630373,27.69,25.56,24.0,8.37,27.44,2519.5,1227.9,3.235,5.91,5.27,3.589,12.2,45.27,none,True
2026-05-30T21:04:56.630373,27.93,25.28,24.0,8.47,27.03,2621.7,1245.2,3.406,5.79,5.13,3.607,12.03,45.37,none,True
2026-05-30T21:04:56.630373,28.06,25.28,24.0,8.36,27.77,2573.0,1214.3,3.263,6.06,5.04,3.632,12.41,44.28,none,True
2026-05-30T21:04:56.630373,28.05,25.51,24.0,8.28,27.33,2568.8,1236.6,3.198,5.88,4.7,3.489,11.72,44.43,none,True
2026-05-30T21:04:56.630373,27.83,25.53,24.0,8.33,27.28,2550.6,1239.0,3.168,5.52,5.09,3.419,12.29,45.02,none,True
2026-05-30T21:04:56.631373,28.42,25.15,24.0,8.21,27.35,2573.1,1240.7,3.177,6.69,4.8,3.579,11.73,44.76,none,True
2026-05-30T21:04:56.631373,27.85,25.47,24.0,8.17,26.85,2553.7,1200.5,3.228,5.98,5.11,3.33,12.2,45.57,none,True
2026-05-30T21:04:56.631373,28.32,25.13,24.0,8.46,27.18,2533.3,1221.1,3.186,5.71,4.65,3.257,12.06,44.47,none,True
2026-05-30T21:04:56.631373,28.04,25.53,24.0,8.19,26.98,2559.4,1260.0,3.143,6.81,4.19,3.453,11.72,45.56,none,True
2026-05-30T21:04:56.631373,28.41,25.85,24.0,8.19,27.44,2583.0,1243.2,3.033,6.51,5.12,3.533,12.11,45.3,none,True
2026-05-30T21:04:56.631373,28.51,25.66,24.0,8.23,27.11,2575.1,1246.9,3.237,7.04,4.21,3.478,11.76,45.42,none,True
2026-05-30T21:04:56.631373,28.26,25.31,24.0,8.21,27.43,2523.2,1214.5,3.109,5.72,5.58,3.517,11.82,45.24,none,True
2026-05-30T21:04:56.631373,28.04,25.45,24.0,8.2,26.99,2553.9,1246.4,3.126,6.28,4.99,3.702,11.97,45.06,none,True
2026-05-30T21:04:56.632373,27.83,25.16,24.0,8.13,27.07,2515.3,1238.7,3.246,5.99,5.06,3.62,11.64,44.82,none,True
2026-05-30T21:04:56.632373,28.08,25.76,24.0,8.26,27.16,2539.9,1243.3,3.041,4.99,4.43,3.455,11.82,45.0,none,True
2026-05-30T21:04:56.632373,28.32,25.57,24.0,8.16,27.21,2543.9,1248.7,3.066,6.43,5.52,3.5,11.62,45.18,none,True
2026-05-30T21:04:56.632373,28.37,25.76,24.0,8.4,27.05,2517.6,1237.1,3.172,6.07,4.68,3.478,11.54,45.67,none,True
2026-05-30T21:04:56.632373,27.73,25.54,24.0,8.23,26.46,2533.7,1247.0,3.066,5.93,4.58,3.455,12.03,44.86,none,True
2026-05-30T21:04:56.632373,28.56,25.14,24.0,8.33,27.19,2560.9,1247.3,3.06,6.39,4.52,3.545,11.94,44.39,none,True
2026-05-30T21:04:56.633373,28.23,26.07,24.0,8.16,26.76,2515.6,1267.3,3.159,6.19,5.4,3.34,12.32,45.88,none,True
2026-05-30T21:04:56.633373,28.32,25.56,24.0,8.3,26.74,2527.7,1237.3,3.14,4.48,4.46,3.625,11.96,44.77,none,True
2026-05-30T21:04:56.633373,28.6,25.65,24.0,8.29,26.77,2523.1,1245.7,2.873,6.06,4.76,3.424,11.85,45.38,none,True
2026-05-30T21:04:56.633373,28.06,25.49,24.0,8.34,26.69,2473.4,1252.7,3.016,6.41,5.13,3.365,12.63,44.6,none,True
2026-05-30T21:04:56.633373,28.16,25.67,24.0,8.08,26.52,2518.1,1259.1,2.973,6.35,5.05,3.651,12.18,44.34,none,True
2026-05-30T21:04:56.633373,28.31,25.77,24.0,8.21,26.39,2522.5,1260.1,3.031,6.03,5.13,3.5,12.17,45.0,none,True
2026-05-30T21:04:56.634372,28.17,25.61,24.0,8.21,26.73,2526.9,1266.2,3.026,5.37,4.54,3.639,12.12,44.47,none,True
2026-05-30T21:04:56.634372,28.73,25.95,24.0,8.27,26.38,2550.1,1250.2,3.033,5.64,5.1,3.452,11.8,45.18,none,True
2026-05-30T21:04:56.634372,28.53,25.95,24.0,8.06,26.55,2506.2,1262.5,3.036,6.85,4.77,3.367,12.06,45.4,none,True
2026-05-30T21:04:56.635455,28.15,25.53,24.0,8.16,26.17,2512.8,1267.0,3.045,5.99,4.62,3.362,12.07,45.06,none,True
2026-05-30T21:04:56.635455,28.52,26.28,24.0,8.18,26.69,2523.1,1257.5,3.078,5.34,5.23,3.5,12.0,44.08,none,True
2026-05-30T21:04:56.635455,28.51,25.78,24.0,8.24,26.43,2519.9,1269.9,3.088,5.26,5.12,3.484,12.05,45.01,none,True
2026-05-30T21:04:56.635455,28.05,25.74,24.0,8.01,26.58,2500.2,1256.4,3.118,6.25,5.56,3.459,12.09,44.66,none,True
2026-05-30T21:04:56.635455,27.99,25.6,24.0,8.18,26.55,2494.3,1242.5,3.021,6.6,4.86,3.249,12.01,44.92,none,True
2026-05-30T21:04:56.635455,28.53,26.01,24.0,8.14,26.53,2489.0,1242.5,3.192,5.95,5.47,3.436,11.87,45.25,none,True
2026-05-30T21:04:56.636312,28.4,25.93,24.0,8.13,26.48,2489.0,1284.3,2.906,4.7,5.53,3.371,11.99,45.07,none,True
2026-05-30T21:04:56.636312,28.46,26.1,24.0,8.23,26.47,2533.6,1265.0,3.145,6.21,4.71,3.329,11.63,44.91,none,True
2026-05-30T21:04:56.636312,28.22,25.65,24.0,8.02,26.49,2509.1,1281.3,3.011,6.19,5.11,3.474,11.8,44.36,none,True
2026-05-30T21:04:56.636312,28.45,26.09,24.0,8.18,26.08,2492.4,1274.6,3.005,5.16,4.84,3.373,11.91,45.44,none,True
2026-05-30T21:04:56.636821,28.23,25.82,24.0,7.99,26.55,2533.9,1269.1,3.039,6.47,4.98,3.3,12.53,45.35,none,True
2026-05-30T21:04:56.636821,28.69,25.97,24.0,8.01,26.31,2503.1,1282.4,2.952,5.22,5.57,3.347,11.76,44.26,none,True
2026-05-30T21:04:56.636821,28.37,25.82,24.0,8.22,26.39,2508.4,1274.0,3.003,5.82,5.0,3.197,12.29,44.32,none,True
2026-05-30T21:04:56.636821,28.45,25.96,24.0,8.2,26.24,2486.5,1262.5,3.001,6.0,4.99,3.29,11.59,44.37,none,True
2026-05-30T21:04:56.636821,28.4,26.01,24.0,8.09,26.28,2495.6,1269.7,2.997,6.6,4.63,3.511,11.97,45.38,none,True
2026-05-30T21:04:56.636821,28.15,25.59,24.0,8.0,26.24,2525.1,1293.0,3.175,6.53,5.0,3.007,11.91,44.25,none,True
2026-05-30T21:04:56.636821,28.85,26.23,24.0,8.11,26.49,2499.2,1297.4,2.969,4.89,4.72,3.426,12.15,45.45,none,True
2026-05-30T21:04:56.636821,28.16,25.75,24.0,8.15,26.1,2533.3,1283.9,3.006,6.16,5.59,3.175,12.36,44.83,none,True
2026-05-30T21:04:56.636821,28.31,26.12,24.0,7.92,26.27,2490.9,1273.2,3.11,6.05,4.95,3.425,12.2,44.68,none,True
2026-05-30T21:04:56.637831,28.46,26.11,24.0,8.12,26.13,2477.3,1277.9,3.054,6.41,4.92,3.498,11.9,45.62,none,True
2026-05-30T21:04:56.637831,28.65,25.82,24.0,8.17,26.58,2517.5,1269.8,3.056,5.09,5.13,3.256,11.91,44.21,none,True
2026-05-30T21:04:56.637831,28.54,25.95,24.0,8.13,26.37,2536.1,1286.9,2.95,6.29,5.27,3.457,12.06,45.59,none,True
2026-05-30T21:04:56.637831,28.86,25.64,24.0,8.11,26.1,2532.5,1289.8,3.014,6.08,5.88,3.32,12.14,45.41,none,True
2026-05-30T21:04:56.637831,29.22,26.13,24.0,8.08,26.29,2529.6,1294.1,3.042,5.44,6.1,3.325,11.46,45.47,none,True
2026-05-30T21:04:56.637831,29.14,25.67,24.0,8.05,26.08,2472.6,1285.5,3.096,7.11,5.2,3.172,11.71,45.29,none,True
2026-05-30T21:04:56.637831,28.76,26.04,24.0,8.05,25.92,2517.1,1287.0,2.778,6.44,4.95,3.428,11.79,44.86,none,True
